DB	DB_Object_ID	DB_Object_Symbol	Qualifier	Ontology_ID ID	Ontology_ID Name	Reference	Evidence_Code	With	Aspect	DB_Object_Name	DB_Object_Synonym	DB_Object_Type	taxon	Date	Assigned_by	Properties ID	Properties Name	Date Created	
	Rv0949	uvrD		GO:0043140	ATP-dependent 3'-5' DNA helicase activity	PMID:17158674	IDA		F			protein	organism:1773	20100709	rwst			Jul 9, 2010	
	Rv2188c			GO:0009247	glycolipid biosynthetic process	PMID:17179146	IMP		P			protein	organism:1773	20100709	rwst			Jul 9, 2010	
	Rv2359	zur		GO:0008270	zinc ion binding	PMID:17213192	IDA		F			protein	organism:1773	20100709	rwst			Jul 9, 2010	
	Rv2359	zur		GO:0042803	protein homodimerization activity	PMID:17213192	IDA		F			protein	organism:1773	20100709	rwst			Jul 9, 2010	
	Rv3389c			GO:0016508	long-chain-enoyl-CoA hydratase activity	PMID:17240207	IDA		F			protein	organism:1773	20100709	rwst			Jul 9, 2010	
	Rv0931c	pknD		GO:0042803	protein homodimerization activity	PMID:17242402	IDA		F			protein	organism:1773	20100713	rwst			Jul 9, 2010	
	Rv3568c	hsaC		GO:0070723	response to cholesterol	PMID:17264217	IEP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3526	kshA		GO:0070723	response to cholesterol	PMID:17264217	IEP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3568c	hsaC		GO:0047071	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase activity	PMID:17264217	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3569c	hsaD		GO:0034820	4,9-DSHA hydrolase activity	PMID:17264217	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3681c	whiB4		GO:0042803	protein homodimerization activity	PMID:17302817	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3681c	whiB4		GO:0051539	4 iron, 4 sulfur cluster binding	PMID:17302817	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3681c	whiB4		GO:0047134	protein-disulfide reductase activity	PMID:17302817	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1852	ureG		GO:0042803	protein homodimerization activity	PMID:17309280	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1852	ureG		GO:0003924	GTPase activity	PMID:17309280	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2246	kasB		GO:0071768	mycolic acid biosynthetic process	PMID:17360388	IMP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3312A	mtp		GO:0009289	pilus	PMID:17360408	IDA		C			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3312A	mtp		GO:0009297	pilus assembly	PMID:17360408	IMP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3312A	mtp		GO:0051260	protein homooligomerization	PMID:17360408	IDA		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1475c	acn		GO:0003994	aconitate hydratase activity	PMID:17384188	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1475c	acn		GO:0030350	iron-responsive element binding	PMID:17384188	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2224c			GO:0004091	carboxylesterase activity	PMID:17428787	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2224c			GO:0005886	plasma membrane	PMID:17428787	IDA		C			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2224c		NOT	GO:0008233	peptidase activity	PMID:17428787	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2224c			GO:0009405	pathogenesis	PMID:17428787	IMP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv0600c	hk1		GO:0004672	protein kinase activity	PMID:17434492	IDA	Rv0601c	F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv0601c	hk2		GO:0004672	protein kinase activity	PMID:17434492	IDA	Rv0602c	F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2953			GO:0071770	DIM/DIP cell wall layer assembly	PMID:17468241	IMP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2953			GO:0009247	glycolipid biosynthetic process	PMID:17468241	IMP		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1014c			GO:0004045	aminoacyl-tRNA hydrolase activity	PMID:17516842	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv2389c	rpfD		GO:0085016	dormancy exit of symbiont in host	PMID:17576074	IDA		P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1259			GO:0004844	uracil DNA N-glycosylase activity	PMID:17588829	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1259			GO:0051536	iron-sulfur cluster binding	PMID:17588829	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv1259			GO:0033958	DNA-deoxyinosine glycosylase activity	PMID:17588829	IDA		F			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv0981	mprA		GO:0006355	regulation of transcription, DNA-dependent	PMID:17601788	IDA	Rv0251c	P			protein	organism:1773	20100713	rwst			Jul 13, 2010	
	Rv3025c			GO:0031071	cysteine desulfurase activity	PMID:17609386	IDA		F			protein	organism:1773	20100714	rwst			Jul 13, 2010	
	Rv3416	whiB3		GO:0051539	4 iron, 4 sulfur cluster binding	PMID:17609386	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3025c			GO:0016226	iron-sulfur cluster assembly	PMID:17609386	IDA		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1106c			GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	PMID:17630785	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1106c			GO:0004769	steroid delta-isomerase activity	PMID:17630785	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1106c			GO:0070403	NAD+ binding	PMID:17630785	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1106c			GO:0005829	cytosol	PMID:17630785	IDA		C			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3032			GO:0009103	lipopolysaccharide biosynthetic process	PMID:17640872	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3032			GO:0005978	glycogen biosynthetic process	PMID:17640872	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3409c	choD		GO:0009405	pathogenesis	PMID:17651430	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0462	lpdC		GO:0005515	protein binding	PMID:17652161	IPI	UniProtKB:P31146	F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3151	nuoG		GO:0033668	negative regulation by symbiont of host apoptosis	PMID:17658950	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3151	nuoG		GO:0009405	pathogenesis	PMID:17658950	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3676			GO:0042803	protein homodimerization activity	PMID:17702648	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3676			GO:0030552	cAMP binding	PMID:17702648	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv2174			GO:0009247	glycolipid biosynthetic process	PMID:17714444	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv2174			GO:0000030	mannosyltransferase activity	PMID:17714444	IMP		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0500	proC		GO:0040007	growth	PMID:17719852	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv2221c	glnE		GO:0040007	growth	PMID:17719852	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3245c	mtrB		GO:0040007	growth	PMID:17719852	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv2192c	trpD		GO:0040007	growth	PMID:17719852	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv2883c	pyrH		GO:0040007	growth	PMID:17719852	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0827c	kmtR		GO:0003677	DNA binding	PMID:17726022	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0827c	kmtR		GO:0010045	response to nickel ion	PMID:17726022	IDA		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0827c	kmtR		GO:0032025	response to cobalt ion	PMID:17726022	IDA		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3826	fadD23		GO:0046506	sulfolipid biosynthetic process	PMID:17768256	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0334	rmlA		GO:0040007	growth	PMID:17784859	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1743	pknE		GO:0051409	response to nitrosative stress	PMID:17892498	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv0636			GO:0006633	fatty acid biosynthetic process	PMID:17906131	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3881c			GO:0044315	protein secretion by the type VII secretion system	PMID:17908204	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3881c			GO:0009405	pathogenesis	PMID:17908204	IMP		P			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1009	rpfB		GO:0005515	protein binding	PMID:17919286	IDA	Rv1477	F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1477			GO:0005515	protein binding	PMID:17919286	IDA	Rv1009	F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1477			GO:0005618	cell wall	PMID:17919286	IDA		C			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv1477			GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	PMID:17919286	IDA		F			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3097c	lipY		GO:0005618	cell wall	PMID:17938218	IDA		C			protein	organism:1773	20100714	rwst			Jul 14, 2010	
	Rv3097c	lipY		GO:0016042	lipid catabolic process	PMID:17938218	IDA		P			protein	organism:1773	20100714	rwst			Jul 16, 2010	
	Rv1266c	pknH		GO:0004672	protein kinase activity	PMID:17999640	IDA	Rv1267c	F			protein	organism:1773	20100714	rwst			Jul 16, 2010	
	Rv1746	pknE		GO:0004672	protein kinase activity	PMID:17999640	IDA	UniProtKB:O53145	F			protein	organism:1773	20100714	rwst			Jul 16, 2010	
	Rv1746	pknF		GO:0004672	protein kinase activity	PMID:17999640	IDA	UniProtKB:O53145	F			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	MT3428	MT3428		GO:0006469	negative regulation of protein kinase activity	PMID:17999640	IDA		P			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv2560			GO:0005886	plasma membrane	PMID:18005255	IDA		C			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv0469	umaA	NOT	GO:0071768	mycolic acid biosynthetic process	PMID:18006503	IMP		P			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv1657	argR		GO:0051260	protein homooligomerization	PMID:18007044	IDA		P			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3291c	lrpA		GO:0051260	protein homooligomerization	PMID:18042675	IDA		P			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3291c	lrpA		GO:0003677	DNA binding	PMID:18042675	IDA		F			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3582c	ispD		GO:0042803	protein homodimerization activity	PMID:18047786	IDA		F			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3582c	ispD		GO:0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	PMID:18047786	IDA		F			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3582c	ispD		GO:0000287	magnesium ion binding	PMID:18047786	IDA		F			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3917c	parB		GO:0005694	chromosome	PMID:18048919	IDA		C			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv3918c	parA		GO:0005694	chromosome	PMID:18048919	IDA		C			protein	organism:1773	20100715	rwst			Jul 16, 2010	
	Rv0636			GO:0071768	mycolic acid biosynthetic process	PMID:18048930	IMP		P			protein	organism:1773	20100718	rwst			Jul 16, 2010	
	Rv1256c			GO:0020037	heme binding	PMID:18089574	IDA		F			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2707			GO:0005618	cell wall	PMID:18096644	IDA		C			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2707			GO:0046812	host cell surface binding	PMID:18096644	IDA		F			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv3569c	hsaD		GO:0042803	protein homodimerization activity	PMID:18097091	IDA		F			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2948c	fadD22		GO:0009247	glycolipid biosynthetic process	PMID:18158259	IMP		P			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2948c	fadD22		GO:0016874	ligase activity	PMID:18158259	IDA		F			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2224c			GO:0009405	pathogenesis	PMID:18172199	IMP		P			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2224c			GO:0043687	post-translational protein modification	PMID:18172199	IMP		P			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv3794			GO:0040007	growth	PMID:18174142	IMP		P			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv3794			GO:0052636	arabinosyltransferase activity	PMID:18174142	IDA		F			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2188c			GO:0009247	glycolipid biosynthetic process	PMID:18178556	IMP		P			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv2188c			GO:0000030	mannosyltransferase activity	PMID:18178556	IMP		F			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv3597c	lsr2		GO:0051260	protein homooligomerization	PMID:18187505	IDA		P			protein	organism:1773	20100718	rwst			Jul 18, 2010	
	Rv3597c	lsr2		GO:0003677	DNA binding	PMID:18187505	IDA		F			protein	organism:1773	20100718	rwst			Jul 19, 2010	
	Rv2043c	pncA		GO:0030145	manganese ion binding	PMID:18201201	IDA		F			protein	organism:1773	20100718	rwst			Jul 19, 2010	
	Rv2043c	pncA		GO:0005506	iron ion binding	PMID:18201201	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv2043c	pncA		GO:0008936	nicotinamidase activity	PMID:18201201	IDA		F			protein	organism:1773	20110828	rwst			Jul 19, 2010	
	Rv2043c	pncA		GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	PMID:18201201	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv2068c			GO:0008800	beta-lactamase activity	PMID:18217931	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv0406c			GO:0008800	beta-lactamase activity	PMID:18217931	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv3677c			GO:0008800	beta-lactamase activity	PMID:18217931	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1208			GO:0000287	magnesium ion binding	PMID:18221489	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1208			GO:0070207	protein homotrimerization	PMID:18221489	IDA		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1208			GO:0016758	transferase activity, transferring hexosyl groups	PMID:18221489	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1208			GO:0006011	UDP-glucose metabolic process	PMID:18221489	IDA		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv3808c	glfT		GO:0008921	lipopolysaccharide-1,6-galactosyltransferase activity	PMID:18248822	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv3792			GO:0035250	UDP-galactosyltransferase activity	PMID:18248822	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1991c			GO:0004540	ribonuclease activity	PMID:18258191	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1991A			GO:0015643	toxin binding	PMID:18258191	IDA	Rv1991c	F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1991A			GO:0003677	DNA binding	PMID:18258191	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv0967	csoR		GO:0046688	response to copper ion	PMID:18263720	IEP		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv0969	ctpV		GO:0046688	response to copper ion	PMID:18263720	IEP		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv0350			GO:0046688	response to copper ion	PMID:18263720	IEP		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv0430			GO:0046688	response to copper ion	PMID:18263720	IEP		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv2642			GO:0046688	response to copper ion	PMID:18263720	IEP		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv2176	pknL		GO:0004674	protein serine/threonine kinase activity	PMID:18276158	IDA		F			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv2176	pknL		GO:0046777	protein autophosphorylation	PMID:18276158	IDA		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1963c	mce3R		GO:0045892	negative regulation of transcription, DNA-dependent	PMID:18304349	IMP		P			protein	organism:1773	20100719	rwst			Jul 19, 2010	
	Rv1130			GO:0019629	propionate catabolic process, 2-methylcitrate cycle	PMID:18375549	IMP		P			protein	organism:1773	20100720	rwst			Jul 19, 2010	
	Rv1131			GO:0019629	propionate catabolic process, 2-methylcitrate cycle	PMID:18375549	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1492	mutA		GO:0019678	propionate metabolic process, methylmalonyl pathway	PMID:18375549	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1493	mutB		GO:0019678	propionate metabolic process, methylmalonyl pathway	PMID:18375549	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3759c			GO:0075136	response to host	PMID:18390665	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3758c			GO:0075136	response to host	PMID:18390665	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3757c			GO:0075136	response to host	PMID:18390665	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3756c			GO:0075136	response to host	PMID:18390665	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3756c			GO:0031460	glycine betaine transport	PMID:18390665	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3757c			GO:0031460	glycine betaine transport	PMID:18390665	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3758c			GO:0031460	glycine betaine transport	PMID:18390665	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3759c			GO:0031460	glycine betaine transport	PMID:18390665	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3793	embC		GO:0040007	growth	PMID:18424526	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3793	embC		GO:0052636	arabinosyltransferase activity	PMID:18424526	IMP		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv3793	embC		GO:0009247	glycolipid biosynthetic process	PMID:18424526	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv0475	hbhA		GO:0042803	protein homodimerization activity	PMID:18441065	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2540c	aroF		GO:0010181	FMN binding	PMID:18445278	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2540c	aroF		GO:0051287	NAD binding	PMID:18445278	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2540c	aroF		GO:0016651	oxidoreductase activity, acting on NADH or NADPH	PMID:18445278	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2540c	aroF		GO:0004107	chorismate synthase activity	PMID:18445278	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2131c	cysQ		GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity	PMID:18454554	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2131c	cysQ		GO:0000287	magnesium ion binding	PMID:18454554	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2131c	cysQ		GO:0030145	manganese ion binding	PMID:18454554	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2131c	cysQ		GO:0050897	cobalt ion binding	PMID:18454554	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1348	irtA		GO:0005886	plasma membrane	PMID:18461140	IDA		C			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1349	irtB		GO:0005886	plasma membrane	PMID:18461140	IDA		C			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2895c			GO:0005886	plasma membrane	PMID:18461140	IDA		C			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2895c			GO:0010106	cellular response to iron ion starvation	PMID:18461140	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1349			GO:0010106	cellular response to iron ion starvation	PMID:18461140	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1348			GO:0010106	cellular response to iron ion starvation	PMID:18461140	IEP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1348			GO:0042927	siderophore transporter activity	PMID:18461140	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1349			GO:0042927	siderophore transporter activity	PMID:18461140	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv2895c			GO:0015891	siderophore transport	PMID:18461140	IDA		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1477	ripA		GO:0040007	growth	PMID:18463693	IMP		P			protein	organism:1773	20100720	rwst			Jul 20, 2010	
	Rv1102c	mazF3		GO:0004521	endoribonuclease activity	PMID:18485066	IDA		F			protein	organism:1773	20100720	rwst			Jul 20, 2010	
